"x"
0.0859459827099063
0.0481138923927825
0.0408071645962704
-0.0892650309234035
0.139555381622498
0.0862366975146039
-0.00152833794092311
-0.0514006935653391
-0.0590266009879012
0.150010456211292
-0.0338268553383521
0.0137245227049772
0.0604635727897462
0.0857819021228282
0.0290222209200364
0.017287005467244
0.00627767131925744
0.0489977334272313
0.0624282280130438
0.0616785380219202
0.0256427287870434
-0.0605832169395844
0.0480934638450558
0.0170494487732909
-0.0361883113754289
0.0607620997626485
0.0319412904009427
0.113323183146636
0.0113417462619006
0.0263911426797988
0.00742742723899993
0.0944342054191294
0.104182463153852
0.0404128025267197
-0.0281246716635775
0.00383193197464111
0.103909823404116
-0.0543769543493509
-0.00891940211116672
0.103413375823826
0.103919266110201
0.0437162721982863
0.0565346862619289
0.276640415678328
-0.0146666250817927
-0.0244878489297369
0.101077955203003
-0.0372003737975117
-0.0347394574636962
0.0680697257957251
0.0564457188495909
-0.00532640258327067
-0.0327705455868605
0.11549866494827
0.0296584998143162
0.0466978188822014
-0.0666474185019104
-0.0109174558791071
0.0737054846760585
0.0100083776021445
0.0447428179910659
0.0242099990402302
-0.158954929311618
0.197905739936134
0.0906421865677631
0.0448037046971015
0.0280457391552449
-0.0368036697939527
-0.00416396161491845
0.0841690527014967
0.117474166147798
0.0655099501089884
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
