"x"
0.0525290845576763
0.0403590058956518
0.0273079765017122
0.0103097445083498
0.044290539234824
0.0465076600837595
0.138214873809563
0.00914369939330623
-0.074480787772507
0.0569449469777474
0.094409611294638
0.00230076231191127
-0.0223488119592762
-0.04406755735385
0.0724266565809298
0.0162140255032673
0.0361221392686681
0.0148410391516624
0.0604541851456807
0.0198406664156619
-0.0374842812779379
-0.0573296389700433
-0.0392728751341057
0.0314221502128079
0.094626167171307
0.0277902099024914
0.0403200685878726
0.0230236979957795
0.0517190439856825
-0.0497498128113618
0.0419731049277678
0.0367957581136312
-0.0174656112440572
0.0789400826876236
0.13504176716785
-0.0222059800147315
0.132604539389769
0.00748870020961759
0.0204433490701498
0.0397927849542601
0.145346238752312
0.0768173735923594
-0.0823791371940663
0.302490683875572
0.00361250917772951
-0.0960586741491002
-0.0306786864664417
-0.0851747819228814
0.129642900965639
0.0289199245139999
0.017770527056654
-0.0184472808280868
0.0269949780149292
-0.0356473338259347
0.0642058148912127
0.0464812659054008
0.0191204912206456
-0.0650628555159824
0.229671636629629
-0.025703220174201
0.0654249068893058
-0.00603617087828872
-0.0356806550153268
0.194134102218743
0.0917500007999535
0.0697297206047996
0.0798557306059608
0.0197617221586665
-0.077594587296903
-0.0622612672443363
0.0783232962130088
0.0834515287571293
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
