"JNJ","MRK","ABBV","AMGN","USPH","NRC","CHE","IQV","MTD","IDXX","PFE","HAE","JAZZ","STE","ELV","DXCM","RVNC","PODD","date"
0.0141466304005489,0.0127652404621204,0.0256399823932556,0.0249063825269733,0.00316569833333658,0.0468605431541578,0.0173166499969213,0.0133104262744768,0.0183512794208776,0.00803219513626452,0.00587468998981722,0.0266683163542281,0.0045079981853906,0.0148792088444858,0.0130490765664115,0.0231415320361452,0.0182577432456634,0.019861884291783,2014-07-18
-0.00521997885894443,-0.00584488747728473,-0.016711521288117,0.00615139778448093,-0.0165149659762625,-0.012959039286411,-0.00553353645269805,0.00108619441417179,0.000471220268781991,-0.00987713900980669,-0.0124426736333008,-0.0192204979862631,0.027176808975482,-0.00958030681617217,-0.00435982615626784,0.00624406904625996,0.00916839058228502,-0.00513164201524363,2014-07-21
0.0117798350755001,0.00738643612399681,0.00092568321991271,0.0173238448302095,0.0136369179890674,0.0383843272928903,-0.00546055043339155,-0.00544267004820487,0.0290548085509865,0.0121602682228383,0.0046018761832336,0.00710937143389234,-0.00232820972429337,0.0179579601359539,0.00774770818140968,0.0235368190050242,0.00973083376650496,0.0201052206792074,2014-07-22
-0.00273593387519355,-0.00549178184727239,0.0079239669997988,0.00740378545128717,0.00832295775866632,0.000697240702397295,0.0038150863643116,0.000545581153187591,-0.0124315385799472,0.0147893095730236,-0.00328497074780243,0.0168590245231961,0.0141585775948698,-0.00520450578933396,0.00103986228567177,0.017555754246616,0.0131475311971023,0.00529383870790978,2014-07-23
0.0000975811633043833,0.00171950838360591,-0.00736939457158181,0.00204696055109643,-0.000285931878178936,-0.0492780482169688,0.038761710209549,-0.00291332775593833,0.00300693654385054,-0.00345131989716574,-0.00164654089332528,-0.0114895436139837,-0.0317944146785587,-0.00729440898133848,-0.00164714123196497,-0.00181982877590414,0.00445014392477683,-0.018114514726991,2014-07-24
-0.000880937014033911,-0.00103125992972375,-0.0167818312651287,0.00473260298275413,-0.00515897789329234,-0.0184712885756233,0.00621808623051479,0.00273152356631812,0.0143694117431998,-0.0304476267697602,-0.00495632170839855,0.00702151468421386,-0.00566780940140088,-0.010757947393595,-0.0152128657838979,0.0160044442303584,0.0176049645422651,-0.0247665353351585,2014-07-25
0,-0.00310008563226871,0.0104751215674872,-0.00154778342292783,-0.00115046913545047,0.00668909949333329,0.00666838914540691,-0.00346120101113367,-0.00822945603166314,0.00263094130811936,-0.00298538629368572,0.00974808672070182,-0.040819050052515,0,0.0179856096298492,0.00663611762047811,-0.0242875984979602,-0.00663540388547856,2014-07-28
-0.00147008135195925,0.0104675379447268,-0.00578510753641126,0.00536663364707746,0.00859389119524989,0.0029584001592422,0.00468095018737902,0.0205894831927393,-0.00814365357951896,-0.0087708842788814,-0.0123686251344748,-0.00055449008560382,0.0237634128215918,-0.00551801147408648,-0.0264788104406222,0.0143959975081969,0.0167805326164401,-0.00416950456976561,2014-07-29
0.00332932638669714,-0.00857199482366466,0.00597116783979734,0.0529100100083175,0.0169689256262564,-0.00147814768543508,-0.00341095341094544,0.0156087078306637,0.00963450432815804,-0.0122364470346588,-0.00715139801430364,-0.00333341271391552,0.00909483837122327,-0.00382343587439449,-0.000710976206510949,0.00575072312203595,0.0096860455708736,0.0244887560040823,2014-07-30
-0.0218401802485584,-0.0233419222795832,-0.0265826804086688,-0.0203583705889541,-0.0203974912498039,-0.0231959374609474,-0.00577610065418188,-0.0338287181448695,-0.0178837110776051,-0.0177559161877063,-0.0193242963421696,-0.0103482657639749,-0.0117393767637965,-0.0258040247686866,-0.0239350612238685,-0.0624962371915965,-0.0471124531200027,-0.0402106227926446,2014-07-31
-0.00190004708081748,0.00105668861770392,0.00267109223667417,-0.0145491563646951,-0.0144138425203169,0.000756690691043893,-0.00966856525190174,0.00200055734869142,-0.00538125734910189,0.00152514427193662,0.00555972489482048,-0.0167261208767644,0,-0.00888332231037481,0.0107786841668727,-0.0120145822182409,0.0100535779678745,-0.028122356329773,2014-08-01
0.00259916552685002,0.00456704473707781,0.0153165745285979,0.0243914503093734,0.00145098434238555,0.00452849822453949,-0.000892465957329946,0.00669986986651949,0.00740141730255317,0.0131481358618206,-0.00381899410435249,0.0110875165150346,-0.0134732766309744,0.018857157728235,0.00539053771173936,0.0314632340924494,-0.0261538030053572,0.0241529893989796,2014-08-04
-0.00340009869300761,-0.0182159383356111,-0.00942653081692413,-0.00600299508457969,-0.012839649782991,-0.00452849822453949,0.00208128783486217,0.00216331314528517,0.00139615814129179,-0.00444302186403078,-0.011896560710845,0.0240235192530012,-0.0150554442877953,0.0156387021946762,-0.0104483080486837,0.0175443182847674,-0.0360855092603187,0.00820490967401355,2014-08-05
0.00887621737645894,-0.00178628272172521,-0.0141174486912208,-0.00619687014330772,0.00585680644036657,0.0616032245253466,-0.00815261365814379,-0.00849986861456742,-0.00310530413392751,0.00357183334907774,-0.00458644561489097,-0.0060908612223991,0.050541859491366,-0.0129180831634148,0.00811599836446764,-0.0230251904678869,-0.115253613136052,-0.0028217368415504,2014-08-06
-0.00777499090032485,-0.00519874289400502,0.00727453910229903,-0.0105997490254124,0.0205178350003976,-0.0244792552166468,0.000399253621527151,0.0126332116944603,0.00089381932360677,0.000475265848687734,-0.00852308523613976,-0.0111701166200739,-0.0531963412377854,-0.0103385481679421,-0.0370531824921843,0.127592588298066,-0.142656329801887,0.0126353152532737,2014-08-07
0.0114424476651722,0.0162231076434964,0.00741050687174827,0.00949739762488644,0.0362349875627612,0.0166245761952193,-0.00510218411079855,0.00161276184355064,0.0103174703222635,0.0126698578486062,0.0106427982347128,0.0197420309010972,0.00838178108878562,0.0103385481679421,0.0119516142371756,0.0191655456574766,0.119657844426141,-0.0343442031062344,2014-08-08
0.000791239508167507,0.00194300248984058,0.00923447001090683,0.00291023518181799,0.0136987593002074,0.002863346497747,0.00320410949796734,0.00161016503026623,-0.00115393247239215,-0.0156043495437626,-0.00318120787428766,-0.0124672835638822,-0.0201160547072829,0.00387354642468063,-0.0110198483589148,-0.0090806874334417,0.00707273281468002,0.0194458595747351,2014-08-11
-0.0052532810939292,0.00650905655027634,-0.00885569645932405,-0.00308269091998614,-0.00902020016205807,-0.0129496326919192,0.0118278009656008,0.00285612210492658,-0.00296806561867591,0.0059394353256117,-0.00603582495045618,0.00500558080079516,-0.00983452647364214,0.0130594597692788,0.0117566037880232,-0.0221359997223343,-0.0432067936217422,-0.0389829143485501,2014-08-12
0.0109703615239205,0.0142761252988635,0.0142807300394963,0.00804234086395272,-0.0046785591381493,-0.0138538616431698,0.00904882971589149,0.00515604166595196,0.0189659720679156,0.00739458073580312,0.00461874341680168,0.0102111814557957,0.0844492622143838,0.0168388563613759,0.0154334864373356,0.0230478054955872,-0.0181522571200108,0.0198257315902306,2014-08-13
0.00274811300707167,0.0159481311982979,0.0109472153634207,0.0348801547329156,0.00138284408161971,-0.00662963757455337,0.00303724137454431,0.0137374262523009,0.00675708214710458,-0.00227543969516475,0.0182652304150666,-0.000549207460940337,0.000485268955663365,0.00486611333042086,0.0191182220878954,0.000910975140803405,0.0419869613647661,0.000577213810654342,2014-08-14
-0.00836642792477349,-0.00289638705161233,-0.00536591158786859,0.00710363525686031,-0.0237745326039995,-0.0407297809382499,-0.00127293976585729,-0.00262716173498578,0.00210462189401728,-0.00756987305191004,-0.00313708928983392,-0.00495733040471658,0.0259932755573491,0.00205159690327372,-0.00624275912291417,-0.00708172864789391,0.00318852108561352,-0.00231074667863318,2014-08-15
0.0150099485578492,-0.00324702313633773,0.00757795329817323,0.00315755306600174,0.025983090035127,0.061213280155973,0.00624976629191121,0.0010517331747284,0.011199998222903,0.00811960168106385,0.0069587386088501,0.0210361650628652,0.029342369163829,0.0180953388547977,0.00553118711728473,0.0179489295814612,-0.0221292171258365,0.0460597652873167,2014-08-18
0.00252829728369353,0.00835243812970843,0.0178834506929886,-0.00150218263525392,-0.00414509840619681,0.0143783979303023,0.00145894416880576,-0.0167833767039598,0.000890681206866084,0.0110092544655824,0.00346158083794057,0.00296927726398444,0.0281872740919527,0.00656538421962649,0.0107955889838234,0.01141842323955,-0.00530285390903718,-0.00526094603731586,2014-08-19
0.00242502367453579,0.00962941296456332,-0.00416818301863708,-0.00255950940924521,-0.0125404598092804,-0.0297018842105237,-0.00311552233756807,-0.00142631207701527,0.00444109428315098,-0.0310726245629018,-0.00172910113248292,-0.014115235465689,0.00907458042362652,-0.000181662694272777,-0.00485257041371145,-0.0175167021067097,0.00611621132026796,-0.0330212590340619,2014-08-20
0.00945067515541353,-0.0106480561465956,-0.001818016790613,-0.00113092068635368,0.0144770007843498,0.0145988905705421,0.00806080756936201,0.00516062925016314,0.00313395456876897,-0.0198202256608475,-0.00242579465491222,0.000546505697751165,-0.00436835510529221,0.00832900114092316,0.000442442112641217,-0.0136863101672895,-0.0360064072880486,-0.00431338448280449,2014-08-21
-0.00377567876651508,0.00542273422317985,0.00435712334803284,0.00218554794979831,-0.00526552793989854,-0.0168070533490692,-0.00426497724717034,-0.010706712990336,-0.00805737910055715,0.00578435838765845,0.00346340366991171,-0.0120946674124616,0.00771082831546455,0.00217016549768889,-0.00221256971604067,0.0123261295503401,-0.0505616482000764,0.0103212097232848,2014-08-22
0.00126017518777122,0.00941939931418112,0.0120648761548292,0.0147231709410889,0.00111089412715915,-0.00517161595490201,-0.000777345440425847,-0.00449519758032668,0.00433250716895994,0.0113890303264546,-0.000345781949141699,-0.000276540489753341,0.0128864384938909,0.00917213290963081,0.00309595508117333,-0.00386412528539992,0.00926549722236292,0.00341682932128151,2014-08-25
0.00203209788733005,0.00783824315161485,-0.00215011208763105,0.0182319232496395,-0.00111089412715915,0.0110497161747132,0.000388940875448718,0.0064666436082863,0.00287790752775852,0.00288716700116431,0.0103236923618617,0.000553004526006706,0.0164589827004225,0.0041088429429883,0.0127256127158919,0.0441051340078134,0.029426627247565,0.0349148714134109,2014-08-26
-0.00212889232861713,0.0013281086826189,-0.00089744343061593,0.00407137344131936,-0.00501358582333955,0.0087533181486017,0.0112088751043062,0.0161623245263547,-0.00321060715595944,-0.00699165251754774,0.00954016467111751,-0.00721419135161527,-0.00275505700186862,-0.00267780384297645,0.00963332770467495,-0.0155926973119023,-0.00641719959954745,0.000823124742539427,2014-08-27
-0.00261932628030959,-0.0046559429471289,-0.00179720792946769,0.00622016090510158,-0.0078500639313166,-0.0190626758456731,-0.000865435445613016,-0.00707212486054853,-0.000406607719415142,-0.00234145613088987,-0.00373753879681704,-0.0114831075074457,-0.00245530715389375,-0.00250604160794943,0.00405146545404733,-0.0201214375219081,0.00214367262446746,-0.0126968056839476,2014-08-28
0.00754818816826308,0.0018316442351396,-0.0057718144029848,0.00496283032651501,0.00477322726022367,0.0349125392279279,0.0155544872142137,-0.00426746165843817,0.000147927767512712,0.00209950122267077,0.000340627845633268,0.00533780254238447,0.00128975512722285,0.00874320750713142,0.00223405835270452,-0.00180827392788885,0,0.00305091373581945,2014-08-29
-0.00357357107352829,-0.00533797070945852,-0.00380620364458206,-0.0102404650387076,-0.00196260438093132,0.0120782981110481,0.00283688665240955,-0.0042856826983515,0.00846740600615892,0.000403205157234687,-0.00443298430038697,0.0114223240469662,0.000797649410795742,0.0149876518591969,-0.00749539798100862,0.0139296552191355,-0.0164080136440763,0.00744935025800331,2014-09-02
0.00386249890097901,0.0114743239566448,0.00795822961016679,0.00448430487353324,-0.0195556380135082,0.00352465774110167,-0.000661288163967377,0.00178792240682846,0.00021992434064888,0.021537121845137,0.00477340208417143,-0.00249619202106821,0.00397854478268123,-0.00931902762824643,0.00843905623874264,-0.0280560900314475,0.0164080136440763,-0.00413171017788105,2014-09-03
0.000770528048423813,-0.00663572672638768,0.000540484715684908,-0.00412191189546363,0.0209582293010024,0.00421374485631487,-0.0105430765489913,0.00516706567028091,-0.00595522520374647,-0.00165856438674883,-0.00102103618056004,0.000277721406754861,-0.0426180599930497,-0.00229872701564737,0.0118484874053051,-0.0208679379485384,-0.0233979875689534,-0.0013810038699722,2014-09-04
0.00556990564129656,0.0181434876727287,0.00717577494916455,-0.000942749104141605,0.00503204226806719,-0.0284312921796248,0.00257475467081658,-0.0103609686383015,0.0039006399359014,-0.00745800374189187,0.00948825153930732,-0.00166716831259173,0.0686656396233305,0.00811121216424437,0.00810204923296087,0.00397517585013674,0.00916441029622694,-0.00860522663528585,2014-09-05
-0.0035494561896261,-0.00212732125786097,-0.00663568101860612,0.0100312805494287,0.00139301351065413,0.0340219310648493,0.00929001229181292,0.00483656049487724,-0.00578283846000716,-0.00510978668403705,-0.00846721535874728,0.00166716831259173,0.0167029689207228,0.00105312131446889,-0.00339741764802337,0.00790334574209295,0.00173606850221963,0.00167134785225409,2014-09-08
-0.0024055930725142,-0.00805830198300228,0.024530027329575,-0.0135912584918643,0.0019477860361663,-0.0211276340652971,-0.000377372769412077,-0.00753363507413063,-0.010546335667537,-0.000320237898630893,-0.00579885313294781,-0.00612648036091068,-0.00205071756214004,-0.0093417279131649,0.02309529425618,-0.0161048792457339,-0.0371067383720871,-0.0176896672928124,2014-09-09
0.0113992140923216,0.0032969393170319,0.0042054803580398,0.0130164329076408,0.00194329685204497,0.0176371098368011,0.0128490619577937,0.017137139789634,0.000149346915105042,-0.00192352277700714,0.00715842714578585,-0.00307737307174216,0.0224441536032352,0,-0.00905715430945531,0.0186485414582243,-0.0040586371692708,0.00761963505454499,2014-09-10
-0.0042000013598793,-0.00365388123870902,0.0114741777130321,-0.00165363497786952,-0.00249930271845633,0.00904992556765327,-0.00870443178525981,0.0376878535759868,0.00832622081296552,-0.00426096050225411,0.00643289993423846,0.00195940434456698,-0.0128713546511481,0.0102187411695871,0.00125107701150551,0.00896659414213197,-0.0136489490731346,0.00364813277566611,2014-09-11
0.000287028961541758,-0.00919345591591192,0.000518248581967473,-0.00773020412433656,0.00333140749272509,-0.00835081388146408,-0.00650736097346094,-0.0189268983416158,-0.0038199790560558,-0.00355127440204495,-0.00677266717439862,-0.00308071370636531,-0.0159862617059607,-0.0105727285212591,-0.0111496172849446,-0.0273799086440754,-0.0283410662395154,-0.0235238801002389,2014-09-12
0.00133767822992326,-0.000504008558948499,0.00086384638713044,0.000580384522614885,-0.0150796356676866,-0.000699111686189191,-0.015638787723482,-0.00557395095241731,-0.0060003733204157,-0.0154814591499859,0.0165124596935309,0.00976974879415371,-0.0549628697668263,0.00230046887527324,-0.00185659751488298,-0.040322152709352,-0.0354953230078596,-0.0569391469973946,2014-09-15
0.0110163916026877,0.00786559191404335,0.0114992810467123,0.00980899056181173,0.00224828351227302,-0.00701717969726001,0.000384683301019706,-0.00157329204216961,0.00130741595151651,0.00760771237096503,0.00433540992950565,0.00884960687456582,0.0246393730446588,0.00123615920541109,0.0160862132425654,0.00586077036054178,0.0198217685315054,0.00454344348600699,2014-09-16
0.00292364367210762,-0.00183532148988075,0.0172562504266525,0.00985575749839107,-0.00450222851178506,0.0112041453250948,-0.00298305324573711,-0.0165817632008247,-0.00250437632226497,-0.014860070285807,0.00993425758456423,-0.0152589792623306,-0.0125518439237942,-0.0077974283919251,-0.000831311950298286,0.0118602787367603,0.0324964099435179,0.0826197165999352,2014-09-17
0.0108645349298842,0.00715538904780155,-0.00285541111971988,0.00926665873977583,0.00422127668784,-0.0239614380582704,0.00557338976742816,0.0137786806431954,0.00317623003445533,-0.00922355285573762,0.00754956608876167,-0.00223906704459065,0.00571372966772365,0.00337453603766225,0.0160082061715325,0.0164661545285809,0.00231424487086862,0.052308370564162,2014-09-18
0.00594410492730368,0.0029801414113324,-0.00658190071854792,0.0139148775962017,0.000280951823945053,-0.0633031627405733,-0.00788840171377547,0.00559832980134889,-0.0100489155475838,-0.0254484049836332,-0.00590366688352661,-0.0327523997989299,0.00250866633989499,-0.00711785635866002,-0.000982665047510878,-0.0111866268921674,-0.070876931704265,-0.0208118180934278,2014-09-19
-0.00101889848121761,0.00148696186043207,-0.00594360073715539,-0.0127892672354122,0.0103335443020818,-0.00686251361937584,-0.00464647178108191,-0.0181326818954881,-0.0117128738498016,-0.0182333903201988,-0.00726309496209598,-0.0122344079060137,-0.0141549725206138,-0.00878815638949115,-0.00180445145694819,-0.0323510645452183,-0.000993071500173137,-0.012752885536663,2014-09-22
-0.00390101217962524,-0.00496484538215647,-0.0197822857184375,-0.0106055582166373,0.000278103122687945,-0.00229772225127611,-0.00242906822356836,-0.00946017938977128,-0.0109646298293438,0.00504525979458048,-0.00431706182770331,-0.000586351776522775,-0.0157423852272007,-0.00650619063960267,-0.0204004670774491,-0.00272312605718605,-0.017034392084426,0.0114039244164128,2014-09-23
0.0109206012118692,0.00132624421759653,0.0255568349503665,0.0110280026530711,0.0135194019830376,0.026486486601907,0.0090053306432436,0.0216435846853615,0.0105833637677035,0.029579854476383,0.00861501921748653,0.00497300970179193,0.0384769452055602,0.00866572473208027,0.0395074701151605,0.0254541618211399,-0.00608216959692909,0.0394386924609389,2014-09-24
-0.0142761740860182,-0.0119998244262152,-0.0179415656875634,-0.0169455140238988,-0.0124090508788428,0.00149257187565777,-0.0117323628776402,-0.0203889289167654,-0.0134014512606502,-0.0118635536470899,-0.0109470639252782,0.00058344393029186,-0.0314497166208438,-0.0177732310573711,-0.028426381652741,-0.0192759635196964,0.0206296547443658,-0.0353972559455515,2014-09-25
0,-0.00420081727451471,0.020309493879711,0.00861478322621689,-0.00863849936147654,0.0409115099183714,-0.0000975233968949496,0.0193353489334998,-0.00131521563624482,0.00382869041505884,-0.00870998147341684,0.00957772572114202,0.00368207321886072,-0.00238196307482497,0.000911115666287543,0.0100503320942531,0.0409813518196307,0.0075007743731148,2014-09-26
-0.00524256420266589,0.00033665240641545,-0.0113840035385371,-0.00704279620463222,0.0011187368429022,-0.0297878782801639,0.0153903327587432,0.00490717067111834,-0.00380070661564069,0.0148350201766032,0.00168057358685569,0.00547322237888181,0.0101026913399362,-0.000366727966073288,0.00421311015444825,0.00946722430997982,0.00334048008455401,0.00346336443022066,2014-09-29
0.000468983440216952,-0.00219070869987625,-0.0130722124463039,0.00278028967612265,-0.0106803652385246,-0.0414059635764352,-0.0116905741273019,-0.0251385514087552,-0.00479067886245321,-0.0142407700326634,-0.00674042945383979,0.00315493726130311,-0.00991583544454055,-0.00995799158974187,-0.0140294488044397,-0.0344098261833987,-0.0823878336548938,-0.0201484325864572,2014-09-30
-0.0217182095422768,-0.00966177267202362,-0.00921837169233397,-0.0117444091700181,-0.0182495965421769,-0.0359975688387979,-0.0137975163580997,-0.0221143216096027,-0.0170897670519388,0.0262169815973294,-0.0143056956351377,-0.0141313923216075,-0.0333089394771457,-0.00111225067301657,-0.0123647977016006,-0.0230185908022986,-0.0509393443612898,-0.00108599252902319,2014-10-01
-0.00432396103004962,0.00238186766789861,-0.00983298444238168,-0.0117387229822832,0.0162694850733618,0.0595459247357302,0.00579666382593569,0.000183236900271666,-0.00147053989446277,0.00494804310225305,-0.00309229412819656,0.0187029334864315,-0.00484106148115515,0.000556436276959893,0.00253590197765785,0.039387999502225,-0.119553883905416,0.0328686770461983,2014-10-02
0.0122502203347983,0.0176845228708293,0.0350241985281774,0.0141132103149424,0.00169763176766713,0.0163814756938709,0.0105241880552933,0.0292545050782071,0.00365252978316288,0.00320315167263274,0.00549056577849383,0.00710129349772126,0.0435538784743592,0.0128961788133339,0.0301035826769889,0.0466206139870233,0,0.0246669842984732,2014-10-03
-0.00257131213721884,-0.00535658058217958,-0.0151072971942328,-0.0111290985775447,-0.0173918777459794,-0.00444101401050956,-0.0174050588225203,-0.0145202436541378,0.0049414051808867,0.000819722205864792,-0.00171261306517767,0.000282958011016632,-0.0184431913672674,0.0114660848166381,-0.0248832826827803,-0.0319683747371484,-0.0685546910284751,-0.0126470047494145,2014-10-06
-0.0238372428800027,-0.018977135484719,-0.0202699742714998,-0.0115478019137338,-0.00201527287173153,-0.0308878218683546,-0.00941494841413615,-0.0141846822254781,-0.0201954327807705,-0.00451655906252668,-0.0131125300663686,-0.0205839523137468,-0.0203984444318523,0.016155807151466,-0.0131027521493028,-0.0215642043739841,-0.0219205002249514,-0.0257841049551906,2014-10-07
0.0243138296392624,0.0289973992526606,0.02939608828994,0.0292665326525148,0.0323250435333993,0.0426873070996261,0.014138392844842,0.0127390399275562,0.0163234574437334,0.0121075050413024,0.0202857271394472,0.0160462290885932,0.0283175968779465,0.0268787289992329,0.0196323674454577,0.0379146600541858,0.0414396744969663,0.0463503631234494,2014-10-08
-0.0273460493543922,-0.0162499313611688,-0.0281611200524687,-0.0179365423552245,-0.0160318241195281,-0.0155155396471929,-0.00897395841471393,-0.0120066906397973,-0.0214064074682092,-0.0175544416088744,-0.0133626414542567,-0.0002843535611885,-0.0297354048314986,-0.00329880751056866,-0.00770595947583974,-0.0305108935640042,-0.0280972613585417,-0.0273423673858377,2014-10-09
-0.00836143743968609,-0.00933202755586304,-0.0239070129088446,-0.00138237056771295,0.000850020347449298,0.00297396414711759,-0.0101553882280747,-0.0267077934035522,-0.0286770835770191,-0.0070589380401378,0.0048174668686829,0.00425597267252975,-0.0402014643750803,-0.0196702122656496,-0.0167884870580188,-0.00418870078439415,0.0235767081068436,-0.0110440769150126,2014-10-10
-0.0210641392255901,-0.0439095012541277,-0.0248651824363422,-0.0282723743543665,0.0405272710137328,0.0506618419275657,-0.00441297556637998,-0.0113423199540068,-0.0151810782246784,-0.0128330450526519,-0.0229176731830933,-0.00824456473341639,-0.0427259812859875,0.00318726487476217,-0.0219580436401907,0.000493716565217017,0.0639315115004115,-0.0146493293876171,2014-10-13
-0.0215174018944193,0.00337857143559761,0.00946626529358596,-0.0102350766608117,0.0137784950168798,0.0147114398765695,0.00351198742712899,0.00587626329756752,-0.000972353983629937,-0.00550220658546507,-0.000351053950044644,0.0122004724654352,0.00705183245270469,-0.0281504870855769,-0.0106323393138448,0.0115324847867369,-0.0109890236831141,-0.0140505001146844,2014-10-14
0.0122943681951817,-0.0288152749943045,0.00919462349728928,-0.00988261155721393,-0.00349413292173573,0.0442096076675016,-0.00855029627017068,-0.00701755234939316,-0.010929966305282,-0.00118905561986882,-0.00953260321079652,0.00450197304765743,0.0177911318660042,-0.00109194272763702,-0.01908549123283,0.0121242993350594,0.0647685927341843,0.0089395644200021,2014-10-15
-0.0146681595855247,-0.0240396669020528,-0.0321799265133693,-0.0034433218252401,0.0184079598876687,-0.0140703427329907,-0.00750340770159585,0.0294442212517398,0.0118600861112226,0.00440943876586442,-0.0175350515683896,-0.0181307913711088,0.0266394486797461,0.00109194272763702,0.00771362880723458,-0.00265477666975578,0.0586597166904363,0.00242414496868459,2014-10-16
0.0196447817869707,0.0109820481414213,0.00884564398561904,0.0245335819344827,-0.00211680156005389,-0.0122200858134098,0.00851327832320337,0.0217538717974421,0.0179249241920116,0.00976682031915832,0.00468235533048889,-0.0240138258055516,0.0138790552330992,-0.00730064615469805,0.0270608181914334,-0.017552893682327,-0.0569350432246587,0.000537935963094149,2014-10-17
0.00505338163577473,0.000555116703746084,0.0192990237225752,0.0281729593870539,0.0435414327964359,0.0068069991710269,0.00362652321299617,-0.00944775318072022,0.00302545245816344,0.0102531082467223,0.00358658601561013,0.000878055917470366,0.000196874680188586,0.0301330927024166,0.0107259664581152,0.0324248138359442,0.0249587845807855,0.00643265905895118,2014-10-20
0.0116254638764079,0.0197845364617786,0.0339692801799325,0.046741629847241,-0.00432103365715442,0.0174857179981234,0.0237478199290315,0.0309154966012004,0.0362878650912482,0.0311887443243348,0.0124536868196077,0.00641592212036191,0.0446600588693471,0.00743760105488667,0.0354976277536823,0.0483365881006432,0.016667010096743,0.0302615248692453,2014-10-21
