"GLD","IAU","SGOL","XLU","VPU","IDU","RYU","FXU","XLP","VDC","KXI","date"
0.0144267583175033,0.0159112192490269,0.0139873016542267,-0.0128623473531921,-0.0113334096249522,-0.0113241679184046,-0.0134615765975474,-0.0166936314080877,0.0084855991725048,0.0082308324603888,0.00470993311887202,2014-08-06
0.00405005230452549,0.00315208784802889,0.00443806246600786,0.011386576006541,0.00975481641143539,0.0099522736112867,0.00646691194054982,0.00589725542254094,-0.008254846014637,-0.00689903066499298,-0.00551640451793656,2014-08-07
0.0000792656506467537,0,-0.000233037233846822,0.0197396583360954,0.0197825978409218,0.0196123388795786,0.0163393559582206,0.0125842187050851,0.010079649639545,0.00927639187334162,0.0056310509508033,2014-08-08
-0.00182433804745852,-0.00236311512612808,-0.00217820635032906,-0.00362602904445763,-0.00288148672734145,-0.00327434803974835,-0.00141047950429662,-0.000446633593422785,0.00704126909716418,0.00788304612056923,0.00742164274127211,2014-08-11
0.000238132802556024,0,0.0000779040122704799,-0.000726798587927568,-0.000999542084786142,-0.0004823261832132,0.000846332827514118,0.000446633593422785,-0.000679138077662067,-0.00113495315731882,-0.00136612237915168,2014-08-12
0.00166540415821359,0.00236311512612808,0.00202256178241322,0.00459424339084746,0.00465556312033666,0.00442948704196366,0.0032382996903344,0.00534530489785512,0.0029401126040205,0.00252960993178064,0.00341123362852347,2014-08-13
0.000871257532002012,0.000786490702108456,0.000932117813005284,0.00864769196415249,0.00968410392777752,0.0102283952005515,0.0077001585604366,0.00620019932932836,0.00405719729907972,0.00408679054493799,0.00430483128805426,2014-08-14
-0.00659277338198283,-0.00710063348136813,-0.00662125398682623,0.0038197397072337,0.00382576968399029,0.00332261980232129,0.00361933838213879,0.00440555804813458,0.00134803003181849,0.0011270580303826,0.00180657370783521,2014-08-15
-0.00415273131040284,-0.00317208524741375,-0.00438629629307208,-0.00262458275713051,-0.00120095509793927,-0.00151781333000134,-0.00264380883807025,-0.000440105866424734,0.00582348778293973,0.0056178821482904,0.00674695390416025,2014-08-18
-0.00224322141800393,-0.00318217940023491,-0.00227909107877577,0.0125816506836198,0.0118357420435595,0.0122656079630539,0.0112233447934482,0.00788468424249755,0.00267608820284471,0.00275403943201713,0.001679805410431,2014-08-19
-0.00369626038870674,-0.00399203646753454,-0.00362580056593975,0.00212115330556051,0.00258771871756025,0.00243531909732075,0.00261413874513217,0.00435345150475008,-0.00066835096445228,0.0000859724864721301,-0.00235237276677003,2014-08-20
-0.0108459499104816,-0.0104544671553475,-0.0109568017062833,0.00235125332637232,0.00215043305912044,0.00205555621510767,0.00178473086018993,0.000868356463586739,0.00178156252334727,0.000859154197173417,0.00335863357407051,2014-08-21
0.0025196517444801,0.00242226469439544,0.00239213360509183,-0.00305768473664436,-0.00268916881881864,-0.00252367582057333,-0.00137285131613041,0,-0.00245057473793375,-0.00120292390941223,-0.00526717045230107,2014-08-22
-0.00365961923566704,-0.00404034788508056,-0.0034305528454146,0.00680806201347162,0.0055858216534217,0.00587903777231125,0.00479638785673231,0.00519521404003997,0.0055600529389328,0.00548700270559266,0.00761145800230878,2014-08-25
0.00495755104861306,0.00484649295873396,0.00502218598326376,-0.0120040047163323,-0.00979589489053456,-0.0101935394891872,-0.00961575661271663,-0.00954455648830388,-0.00066542713252371,-0.000855315984773064,-0.00100411058082939,2014-08-26
-0.000243230061762745,0,0.000397512771721509,0.0108334102692473,0.0100102236015109,0.0106582714260344,0.00742608955170354,0.0117007754089777,0.000443596244742217,0.000940676420492004,-0.000781499779430206,2014-08-27
0.0054989650617534,0.0064257188913226,0.00499503313203675,0.00723557589062063,0.00640571870482542,0.005841877434269,0.00832241123246114,0.00515715418814189,0.000443293042759141,-0.0000853604357189397,-0.000558677189748114,2014-08-28
-0.0011296651673689,-0.00240478939141742,-0.00110785315373585,0.00649018051624495,0.00678739514384041,0.00718545437501206,0.00717535518930035,0.00811090295936001,0.000665050311619897,0.00153798914272674,-0.0013420793114598,2014-08-29
-0.0180038186649476,-0.0161815672438053,-0.0174917489900164,-0.00905157797822032,-0.00977158220239804,-0.00977758101952642,-0.0118049317228479,-0.00811090295936001,0.000443546858185151,-0.000512591044460109,0.0013420793114598,2014-09-02
0.00410172842287437,0.0024439712969837,0.00361926443610106,0.00488413223902251,0.00585291257683895,0.00517764280532917,0.00666596046677803,0.00513027419599599,0.000664101046042198,0.00119520176769505,0.00223294196226664,2014-09-03
-0.00550014238441587,-0.00489400820453234,-0.00563568422436056,-0.000464162802154444,-0.000530322028544639,-0.000553515832401263,-0.000949792035431329,-0.00256200509862481,0.00309388542479017,0.00144888019093159,-0.00100401526498439,2014-09-04
0.0047630393034801,0.00489400820453234,0.0043502769346242,0.0124568048124858,0.0118203427840156,0.0118318308701082,0.0112017895211913,0.011899950550736,0.00572055975219854,0.00535253228344779,0.00334308010744833,2014-09-05
-0.0109560319650654,-0.0114567820841684,-0.00993660003002672,-0.00597828449403393,-0.00610370195974941,-0.00557724627614542,-0.00416906304436893,-0.00338565009271985,-0.00748735234892139,-0.00535253228344779,-0.00658564592734034,2014-09-08
0.0011589354452104,0.0016447748785815,0.000324678142615387,-0.0115983439730161,-0.0114663632801948,-0.0118061084157217,-0.012339970555181,-0.0123696575629477,-0.00243474073229466,-0.00298565545947493,-0.00437741888627796,2014-09-09
-0.00505952721994873,-0.00576842913933451,-0.00488166457658235,-0.0044427670358802,-0.004494807774579,-0.00371793553870514,-0.00396452501610067,-0.00430070460896248,0.00486314419967027,0.00477323513195937,0.00482514090670216,2014-09-10
-0.00659077932806884,-0.00497104741679699,-0.00629985027056934,0.00840124022803757,0.0088633541811145,0.00825392961828308,0.00886434394021407,0.0107180668125189,0.000440866148668562,0.00144444575301605,-0.00336401012935195,2014-09-11
-0.00916553798561015,-0.0108560661568586,-0.00931772690967092,-0.0180563985067588,-0.0189974102001367,-0.0189273519514637,-0.0182234262815832,-0.0167710446411005,-0.00707824840244164,-0.00707273936865604,-0.00495456137228079,2014-09-12
0.00219392662393236,0.00251570226521514,0.00239959419356595,0.00307141164197722,0.00162424045345677,0.0022565523310214,0.00276193864582552,0,0.00487154700861536,0.00358544558622143,0.00708630723060022,2014-09-15
0.00160022302585361,0.00167367889135361,0.000991250990103776,0.0126585875299354,0.0119362620730215,0.0116708762628819,0.0117889094614965,0.00992439046557347,0.00748283289999874,0.00738560337775596,0.00514246892322578,2014-09-16
-0.0109152067373879,-0.010929080170929,-0.0109581806425769,-0.00186530912363558,-0.00278330733974652,-0.0025094598488784,-0.00122724074985214,-0.000429053122532608,-0.00219486534954516,-0.00194733632007082,-0.00592710671154917,2014-09-17
0.00203975817858559,0.00253269308052051,0.00275080352180535,-0.00726111655957284,-0.00720777424107943,-0.00690994464899264,-0.00629589465348168,-0.00430514947237315,0.00197566921283965,0.00245478090878848,0.00246483905115813,2014-09-18
-0.00587562856754875,-0.00591965330788025,-0.00617899477166794,0.00897289457107187,0.00785071439833906,0.00756097983492987,0.00860403879911775,0.00430514947237315,0.00257854053253403,0.00126704153007484,0.000335431870635894,2014-09-19
-0.00205179065818584,-0.00254774938052149,-0.00226409282378492,-0.00755061351387853,-0.00768945270725929,-0.00756097983492987,-0.00621752559517841,-0.00689692942385634,-0.00176267074675751,-0.00304394155814869,-0.00324920947910012,2014-09-22
0.00639797456294033,0.00593470960788123,0.00669345922315445,-0.00284616856147535,-0.00480177338436683,-0.00460239838686816,-0.00430624112982869,-0.0060367951945941,-0.00885920032762844,-0.00748069548330488,-0.0107182756949009,2014-09-23
-0.00468780248018863,-0.00338696022735974,-0.00501584954612078,-0.00356942579526809,-0.00317749559317448,-0.00318337992367201,-0.00390499142003087,-0.00307657439559073,0.0128202988240775,0.0115373901663256,0.00914592317344542,2014-09-24
0.00290049968190509,0.00338696022735974,0.00376428363245562,-0.00597720030977822,-0.00539206443054052,-0.0053444503343445,-0.00476250383053767,-0.00795404775022712,-0.0132651398703145,-0.011707864954543,-0.0135794699878269,2014-09-25
-0.00281511668403223,-0.00338696022735974,-0.00351286876319445,0.00143807961778064,0.0014334059709471,0.000478545636259486,-0.000842573062801222,0.000443573292372879,0.00377602053362081,0.00289714024182786,0.002844342699869,2014-09-26
-0.000256301251060798,-0.000848555758283354,-0.000586679749240648,0.00644450784887107,0.00494571618031969,0.00572251486052933,0.0061641380102051,0.00221502797780371,-0.000221550233292955,-0.000255393311362262,-0.00466895158778202,2014-09-29
-0.00703141039942157,-0.00681433005387477,-0.00672957429516385,0.00142637702385917,0.00120575819784374,0.00114022932201818,0.00181401618431298,0.0013266007940187,0.000443580481751749,0.0000852198199332577,0.00125489516818167,2014-09-30
0.00480726798280173,0.00596513466300985,0.00580689583871674,0.00568596415212719,0.00415189440139585,0.0042656415685669,0.00222780072227735,-0.00442886378185747,-0.00622661333875607,-0.00648929348140825,-0.0104283210923701,2014-10-01
-0.000256937862769036,-0.00170071957442675,-0.00151155966464023,-0.0014185226178367,-0.00152758345804127,-0.0013251768779563,-0.000417069235087553,-0.00311169946608603,0.00178309838298096,0.0012842636953927,0.000575897914103063,2014-10-02
-0.0184141556425272,-0.018900929468681,-0.0183196166486805,0.00636700215559882,0.00674864340681491,0.00641989608843918,0.00734822515259292,0.0062139624539248,0.0117323837545888,0.0110604382256403,0.00413597979604319,2014-10-03
0.012313702004799,0.0137814284671345,0.0125039111108185,0,0.000217254074005524,0.000188219693130875,-0.00165952512835155,0.000884596041587749,0.000439849487826383,0.00101457033743824,0.00366227350556869,2014-10-06
0.0028400710335017,0.0025630673442727,0.00329132417287115,-0.00141098118264349,-0.0017369844445172,-0.00112947994090806,-0.00346472326576563,-0.00398685902942653,-0.00595710079428402,-0.00542422295431599,-0.0076831989650179,2014-10-07
0.00949415335503634,0.00934186460820863,0.00914161201332098,0.0223469562675596,0.0217095817405593,0.0218026055685252,0.0197972932389483,0.0180345727250248,0.0144994697361538,0.0136735151199785,0.0163274170197565,2014-10-08
0.00144611627008473,0.000844970802247325,0.00158498918347227,-0.0164791864957214,-0.0172652420619421,-0.0170100428744879,-0.0178552954919384,-0.0211462721911109,-0.0100834254698685,-0.0100256487138051,-0.0149470497911874,2014-10-09
-0.000425141805204809,0.000844257429327477,-0.000250035906697033,0.00466966857230178,0.00496337259849788,0.00523601135187102,0.00262942620306283,0.000445152810889304,0.00483544986079076,0.0037184338679106,-0.00241676085140607,2014-10-10
0.00787772768930051,0.00672836191768145,0.00731016239991167,-0.000932237918522816,-0.00118468445341247,-0.00130668700452263,-0.00276797694705788,0.000444628756719911,-0.0139091122269246,-0.0135894461003288,-0.00844780032335279,2014-10-13
0.0005904407146895,0.00083781113031911,0.000827354144175452,0.00905161538539323,0.00997186358971192,0.0104967376441367,0.00951784432850644,0.0145731048302649,-0.000445075131155992,0.0000858661635172453,-0.00255984449232427,2014-10-14
0.00336730291775655,0.00334448165596735,0.00313765484233697,-0.0132574152192197,-0.0133178955522295,-0.0133954972063024,-0.011598883479512,-0.00748062157189189,-0.0120829598068459,-0.0105730743322816,-0.0061942326437503,2014-10-15
0.0019310980168239,0.00166809531135481,0.00189431045370947,0.000936283126171222,0.00194437204516174,0.0015911892088889,0.000555241794068628,-0.00132590653749709,-0.00745708210768781,-0.00772070074406006,-0.00835846240796734,2014-10-16
-0.0019310980168239,-0.000833699837972102,-0.0014821848043427,0.00583093608765362,0.00634646544419493,0.00531503792540278,0.00553713291357205,0.00661266596717303,0.0121732798050198,0.0118596270414217,0.0142029843542728,2014-10-17
0.00678427314108365,0.00665005987558542,0.00681644990741459,0.0138572568810265,0.0140548144397368,0.0156874291191773,0.0146631877662546,0.0130945189198384,0.0142381506416895,0.0136756448481306,0.0113573555131219,2014-10-20
0.0018346564364613,0.000828176365331057,0.00155387908788551,0.00343440176447185,0.00506195486343852,0.00301705145757847,0.00366551712496577,0.00906536569558547,0.00418840549311295,0.00474259484422745,0.00333619692221099,2014-10-21
-0.00568183618399942,-0.00414767840126595,-0.00573683327920138,0.00615221760986762,0.00576934832581788,0.00691308356769804,0.00594609160404858,0.00471583420309374,0.00219708350589398,0.00151948827937343,-0.00264489917000343,2014-10-22
-0.00689483702599158,-0.00750943496900058,-0.00734173218515766,0.00181592642004391,0.00313297228032461,0.00289684327772877,0.000269681926786447,0.00128237165041512,-0.00065871270429918,-0.000168628317261721,0.000460136971245362,2014-10-23
-0.00143537131453275,-0.00167640478297582,-0.0010769572734759,0.00970318945351867,0.00799586337872427,0.00899868191679598,0.00991813877857517,0.00638709911480273,0.00831201190754971,0.00781641908333608,0.0051663872754717,2014-10-24
-0.00245337393388301,-0.00167929997649896,-0.00132701308571193,-0.0022481630749227,-0.00165642963483048,-0.00179316419240427,-0.00106747308475441,0.00212006850368507,0.0023930028969561,0.0019233199331925,0.00388547859664312,2014-10-27
0.000338761149913935,0,-0.000747214499292603,0.00695330112368353,0.00825443844280915,0.00750991690946634,0.00731625781810497,0.0105333393549492,0.00390354091928735,0.00483464491130459,0.00897108368400756,2014-10-28
-0.0144132365642218,-0.0143887444208564,-0.0139675098195791,-0.00582870120135004,-0.00515075213162142,-0.0045529662272763,-0.00345159401304418,-0.00335864526170493,-0.00173285365860965,-0.000665508991216868,-0.00113117179331423,2014-10-29
-0.0105355135858494,-0.0111444926427073,-0.010754145110226,0.0217928161753487,0.0208513907184749,0.0207216333537255,0.0181868066946116,0.0175078576087797,0.00626806632855148,0.00622125368878468,0.00451692553165861,2014-10-30
-0.0222084941605978,-0.021787353460561,-0.0225580015862512,0.000220322817082508,0.00101086398958738,0.000350373006277493,0.00195746175747313,0.00329994740434092,0.00644313973113375,0.0073325188846205,0.0107573952208391,2014-10-31
-0.00453719140050612,-0.00530040275433663,-0.00471327569000302,0.00657597282496614,0.00634587967035127,0.0091574083101098,0.006754723367699,0.00574950891810966,0.00384639690723843,0.00376903042522425,-0.00413255613784713,2014-11-03
0.00062396662868025,0.000885367814744242,0.000612233307698773,-0.00525749148345422,-0.00604298998823527,-0.00880698602358931,-0.00962672683158505,-0.00904945632245058,0.00531744922491528,0.00448795483480424,0.00178900456137132,2014-11-04
-0.0218917826150573,-0.0214677085632715,-0.0211185509751655,0.0223704287147179,0.0209925070420507,0.0226012540265352,0.0219791724937357,0.0159870928196266,0.00697597905990843,0.00608744018003637,0.00612582546152129,2014-11-05
0.000819377645339792,0.000903685118509134,0.000624913605174804,-0.0171129372312637,-0.0155519361943277,-0.0155325630434562,-0.0217179704460069,-0.0201283374006715,0.00210455263485754,0.00258607879266481,0.000666026072975168,2014-11-06
0.0277334713135122,0.0267395785445563,0.0269429716517053,0.010432669884298,0.0103946200835763,0.00934867881037915,0.011047257100814,0.0111411262093268,0.00356723591147112,0.00177417815208702,-0.00033275157899304,2014-11-07
-0.0224688513596627,-0.021334122127624,-0.0222240518472034,0.00496047596951721,0.00476157262509691,0.00532727373708086,0.00451359443257537,0.00286796994434058,0.00438913589845447,0.00482229721200511,0.0049825547572877,2014-11-10
0.0142025023786143,0.0142731992130858,0.0145498758908325,-0.00366367159436987,-0.00386672874304139,-0.00360564653344264,-0.00296362656920213,-0.00286796994434058,-0.00187878530624408,-0.00224768614250603,0.00396810310307139,2014-11-11
-0.00483136766316683,-0.00621945088883313,-0.0050904589739833,-0.0176456565567134,-0.0163257569165438,-0.0167387921560933,-0.0115516434631022,-0.00989683974786981,0,0.000723065580282345,-0.00363700507971254,2014-11-12
0.00152348616051157,0.00178090020848298,0.00175828245418774,-0.0081653923075975,-0.00953758798818249,-0.009313694229653,-0.00523588536922137,-0.00665296848711616,0.0035458585173509,0.00392692351777324,0.00561542222999245,2014-11-13
0.0247647135336564,0.0254734870190951,0.0249817918091213,-0.00421882885433345,-0.00439332641549406,-0.00415751461387392,-0.00236533888895796,-0.000834754629300605,-0.00563724620904038,-0.00553424975566141,-0.00473231316598799,2014-11-14
-0.00367581510587556,-0.00434596010495181,-0.00386250642383024,0.0130429119757447,0.0120101658244032,0.0119832809321601,0.0111193883141132,0.00914379431239221,0.00667785673082255,0.00561418382999967,0.00341366737300008,2014-11-17
0.00872986751839999,0.00953631950060307,0.00881890096625026,0.00285138582546018,0.00303094534748549,0.00323575288537503,0.00350608123752671,0.00330464242228867,0.00373640650130769,0.00446911380394788,0.00526337033380475,2014-11-18
-0.0119793565335042,-0.0121529571749566,-0.0114022733547134,-0.000876254214862371,-0.000706482774309514,-0.00096071114246099,-0.00259568758379825,-0.00330464242228867,0.00413590024388943,0.00341783590935218,0.0042559812271632,2014-11-19
0.0103265142766631,0.00956118620107116,0.00961054825092944,-0.00219461007591626,-0.00242553536509327,-0.00201206758278039,-0.00208186649706033,-0.00207039128664555,-0.00434304108378214,-0.00389562543405297,-0.00305381913819769,2014-11-20
0.00460368916708465,0.00517684203189628,0.00434576475611159,0.00394646172385871,0.00424068388596766,0.00393265343427496,0.00545546306342093,0.00619926432186357,0.00413665675375752,0.00476818476072793,0.00294497957150242,2014-11-21
-0.00242949168780537,-0.00258507105801087,-0.00212789958201975,-0.00834996129514787,-0.00758545561152157,-0.00788117901071272,-0.00897807492443992,-0.00869031910601903,-0.000619507264184804,-0.00134879424135459,-0.000435780088876125,2014-11-24
0.00234280679477639,0.00258507105801087,0.00178775924855135,0,-0.000304396680981256,-0.000879254635995252,-0.000522603830779289,-0.00124750249044103,0.000825891594209427,0.00182453911541369,0.00239409080094166,2014-11-25
-0.00190850747992055,-0.00172261057750944,-0.00161737030348075,0.00440349957128916,0.00425595355122077,0.00535274770629135,0.0059970766854871,0.00539531418811068,0.0045294179271993,0.00411223347798284,0.0030389047001127,2014-11-26
-0.0268419599344369,-0.0270877562148977,-0.0264149803440548,0.0104895569537842,0.00875929731773173,0.00897435728954177,0.00880034824053766,0.00906457390833859,0.0126557739847803,0.0107540308274663,0.00734200475302238,2014-11-28
0.039097210714103,0.039935865807426,0.0390289184162071,0.00195475150780888,0.000200350599302901,0,-0.00141831600606146,-0.000820410001412863,-0.0065121635921126,-0.00540159574829246,-0.00334060061554275,2014-12-01
-0.012428974377114,-0.0119864744516649,-0.0122732472544631,0.00670337929249909,0.0068917266182984,0.00708747496031004,0.00566110974898226,0.00450539588816534,0.00346520946418005,0.00282187035527315,-0.00226885239670027,2014-12-02
0.0102822216221394,0.00943004079439103,0.00991496454877749,-0.00280584726503319,-0.00179338387726258,-0.0019831802361816,-0.00321245115743718,-0.00204558217589668,-0.00714678588732198,-0.00510102046754923,-0.00455401326118521,2014-12-03
-0.00387584636965244,-0.00427535409681656,-0.00346331098646901,-0.000864588190155224,0,-0.000258737399383424,-0.0011596628285746,0.00163682032919121,-0.000820135190659155,-0.000865972458507613,-0.00141382261481127,2014-12-04
-0.0125918642026548,-0.0112021950617542,-0.0129451196436787,-0.00781775611798441,-0.00710465353802636,-0.00684243061736556,-0.00594533491027693,-0.00491781802498403,0.00184413934721617,0.00196655016395209,-0.000653091710265841,2014-12-05
0.0117285431110155,0.0103449100615829,0.0117597889555281,0.00803397325493993,0.00670565365417453,0.00744624476501254,0.00401071711698897,0.00450908883444168,-0.00204905797257382,-0.00259655223993072,-0.00261704577365895,2014-12-08
0.0206016915732121,0.0203742002252971,0.0202941666752414,0.00496176281487948,0.00676045839567152,0.00636367088862055,0.00167711393235148,0.00204287471651954,-0.00328746718264794,-0.00220885628481682,-0.00426725949166107,2014-12-09
-0.00194794349503358,-0.00168204449363074,-0.00141219087432853,-0.0125598458164542,-0.0141691731949471,-0.0132019570422965,-0.0146727975254679,-0.015631700387877,-0.00951200640017946,-0.0104789262129739,-0.00958511976389342,2014-12-10
-0.00229150655178589,-0.00168495894594933,-0.00241377469118875,0.00997415286148273,0.00950176440524686,0.00933702359752919,0.00911455531817484,0.00949021249024051,0.0082763776746857,0.00874009679771426,0.00309479542863356,2014-12-11
-0.00238195580105316,-0.00253269308052051,-0.00258668737049916,-0.0095382328003617,-0.0106078310520656,-0.010466896250358,-0.0131776503916949,-0.0157288608866866,-0.0128580718576159,-0.0123373977833605,-0.0152351400140982,2014-12-12
-0.0260584566310245,-0.0265539765369285,-0.0257270602143156,-0.00853130649540557,-0.00909576619836372,-0.00899692008463449,-0.00711734047918533,-0.00669742449843502,-0.0067011328087907,-0.00731482262595584,-0.0100233094576585,2014-12-15
0.00488356745874796,0.00605797551296394,0.0049597854413892,-0.000879172195951128,-0.0015238186112505,-0.00131675339394954,0.000793492582650046,0.00209813875806431,-0.00378981287390356,-0.00428535089715165,-0.0026066362105559,2014-12-16
-0.00593318487920858,-0.0069264278978709,-0.00641821649512364,0.0176530266242874,0.0194337547475554,0.0188857053474947,0.018334467937839,0.0195066251685594,0.0144490124012022,0.0151179482468828,0.0119571415633204,2014-12-17
0.00767159973650777,0.0069264278978709,0.00786732375460142,0.0194683993388938,0.0104160637777788,0.0187049851525494,0.0162188049315679,0.0163067126554726,0.0189465737754864,0.02043518276923,0.0185533596936009,2014-12-18
-0.00330554307457032,-0.00172715568802539,-0.0027294104350668,0.00164461191355958,0.0000987750475456295,0.0013529274871491,0.00268392407767415,0.00161631864292344,-0.00102834635054272,-0.00111666350485784,0.00357431711938627,2014-12-19
-0.0195325019759256,-0.0191977372920342,-0.0199273311630459,0.0025571540210394,0.0028575074514503,0.00185718809130808,0.004478864643219,0.0040289618146967,0.0096205177235702,0.00882089644017903,0.00519498246443373,2014-12-22
0.00168666923771088,0.00088060553385283,0.00174105590330642,0.00255105622299423,0.00402629379399233,0.00320017393171002,0.0039504159644066,0.00149788369287185,0.00690240022834931,0.00788110692723798,0.00374129880539398,2014-12-23
0.000266052771092262,0,0.0000870105991319647,0.0183029547515172,0.0167154962233838,0.0174073473860292,0.0153968035455705,0.0148568113193766,-0.00101204747936201,-0.00196470137584193,0.00274189270790348,2014-12-24
0.018102473257656,0.0183171317581814,0.0184408282907409,0.0120184012900713,0.0114989116907713,0.0116745129096185,0.0117029522027607,0.00991474545872117,0.00161859305232737,0.00188591912099945,-0.000437992632365436,2014-12-26
-0.0101532921437792,-0.00955280021381322,-0.0102124448732632,0.0114685693091547,0.0144717110469186,0.0139782851964227,0.0089950071937972,0.0168267228401988,-0.00303766302326469,-0.00259384432263765,-0.00461301926029467,2014-12-29
0.0133702241807319,0.01214241638234,0.0128558177558769,-0.0209886014927565,-0.021163266910639,-0.0214142451286632,-0.0031939603597948,-0.0168267228401988,-0.00447128277804998,-0.00425951785632783,-0.00574106659390328,2014-12-30
