"AAPL","CSCO","GOOG","WST","META","MSFT","MSI","SCX","ADBE","NFLX","CRM","DXCM","FICO","PODD","date"
-0.00164783203764607,0.00582419192922412,-0.00442265855540169,-0.00763464934036051,0.0504653781069839,-0.0105297351448619,-0.00243554253616196,0.00438454106673669,0.0104944641060367,-0.00590664646474259,0.00854552664252495,-0.00181982877590414,-0.00381427355632091,-0.018114514726991,"2014-07-24"
0.00657465920115907,0.00540516178862394,-0.00732433313071512,-0.00272291829172033,0.00279681978094359,0.00224928021110848,-0.00934102575030682,-0.0087885956349596,-0.00247559331491143,-0.0083093829359111,0.015236605190867,0.0160044442303584,-0.0707574160480808,-0.0247665353351585,"2014-07-25"
0.0137273766010488,-0.00192662732565552,0.00267880786670993,-0.00148854792995001,-0.00359742272400609,-0.0119813268243427,0.00322557623270381,0.0125315717265337,0.0011009387545835,0.00661536863609591,-0.0163471248779832,0.00663611762047811,-0.00617173940467897,-0.00663540388547856,"2014-07-28"
-0.00648429570222664,-0.00813509309763827,-0.0084848848432082,-0.0044788854564537,-0.0162823903552249,-0.00182102721268596,-0.00723377053498808,-0.0194913126704925,-0.00593228371706367,-0.000895254616158248,0.0152534762468068,0.0143959975081969,0.00702606226275471,-0.00416950456976561,"2014-07-29"
-0.00234084547722357,-0.00311652787522121,0.0030860176051668,0.0044788854564537,0.0130738599794373,-0.00708836515888311,0.00138959160590169,-0.0428082590703567,-0.00527189433929376,0.0234801085403822,0.025568518273448,0.00575072312203595,0.00493999030529402,0.0244887560040823,"2014-07-30"
-0.0263238807568857,-0.0157299176391708,-0.0273006650808041,0.0116004887660304,-0.0275589117405257,-0.00968404014516056,-0.017898100088428,-0.00998999476236362,-0.0374140194382564,-0.0271636600485188,-0.0362030486639604,-0.0624962371915965,-0.0293125227094571,-0.0402106227926446,"2014-07-31"
0.00552849940222133,-0.00915775187083634,-0.00972165248217527,-0.0125939874723011,-0.0039997420574176,-0.0069752348121499,0.00219627607864092,-0.0237058023320622,-0.004486548565235,0.00631983718107332,-0.0142952487463566,-0.0120145822182409,-0.0242639794453128,-0.028122356329773,"2014-08-01"
-0.00563341835556752,0.00677721049856972,0.0124297312200174,0.00619321010851026,0.0157678114843778,0.0118288748923892,0.00453350446820755,-0.0151936462949758,-0.00246904198439335,-0.00636715202425098,0.026205632635059,0.0314632340924494,0.00625492743364831,0.0241529893989796,"2014-08-04"
-0.00492894664308308,-0.00797822540654192,-0.0141978847635182,0.00468185270397603,-0.0112176233633097,-0.00670887490001615,-0.0433533836591797,-0.00348550391721325,0.00290409062442532,0.00035477519281546,-0.0109891634198322,0.0175443182847674,-0.0216107042855214,0.00820490967401355,"2014-08-05"
-0.00168309006752443,-0.00160303014500274,0.00230502125863552,0.00588211375348946,-0.00303115711764868,-0.00792391991767261,-0.0029364565961183,0.0200489110346105,-0.0107872451146562,0.0174651265866359,-0.00757929226991205,-0.0230251904678869,0.0112238719642335,-0.0028217368415504,"2014-08-06"
-0.000106077902482404,-0.00281172803828555,-0.005335790705574,-0.0182494264917077,0.00961277590582998,0.011399962283078,0.000653364479668905,0.014271430375187,-0.00587979807483929,0.0440313471323082,-0.00260125361175501,0.127592588298066,-0.0119524223615946,0.0126353152532737,"2014-08-07"
0.00274797698908058,0.00681484622455963,0.00955730603468519,-0.00124509600252898,-0.00150448792059432,-0.000694324858731665,0.0152301811547235,0.0253178609015556,0.0082220042326826,-0.00853142429215392,0.0127554855497212,0.0191655456574766,0.000182222191767778,-0.0343442031062344,"2014-08-08"
0.0131079387926296,0.00795867873753719,-0.00156600996196543,-0.00474617225323426,0.00518779160510352,0,-0.00742401052553632,0.0150182453026155,0.00844503895681292,0.01268141249093,0.00786757904710278,-0.0090806874334417,0.0207308581645194,0.0194458595747351,"2014-08-11"
-0.000208406503552805,-0.00317591457161948,-0.00911015406714411,-0.0171718958685827,-0.00834079618447081,0.00738009972930209,-0.00145899117801651,-0.00324567011727739,-0.00261324629530435,-0.0114261440840426,-0.0394029592484202,-0.0221359997223343,-0.0105821521503566,-0.0389829143485501,"2014-08-12"
0.0131467479120371,0.00198605364475224,0.0211873765802024,0.0310959263623527,0.0128241160194937,0.0127851962566634,0.0063070746573648,0.0148437765773979,0.0144323473004366,0.0114040264690702,0.00132612873515425,0.0230478054955872,0.00825986172179682,0.0198257315902306,"2014-08-13"
0.00266982071416244,-0.0265389964614129,-0.00022616304508416,0.0243911675308524,0.00715889340636267,0.00430149968362281,-0.0082558829388728,-0.0148437765773979,0.00371857020105981,-0.00146274045208639,0.0129786198645347,0.000910975140803405,-0.00466013585237324,0.000577213810654342,"2014-08-14"
0.00491117590418799,-0.00449280019840881,-0.00203810595061382,0.0124524890754847,-0.00905847871903021,0.0116774672807476,-0.0084883157405069,0.0103493760646018,0.000285421678706932,0.018067221297895,0.00224011195534457,-0.00708172864789391,-0.00414096968821198,-0.00231074667863318,"2014-08-15"
0.0119713945751929,0.00815314327365657,0.0150222622336393,0.0169893782713606,0.0129538867924124,0.00711924204907532,-0.00311947509951782,0.0285461055077922,0.0140298182087673,0.0149392736132334,0.0138878259348076,0.0179489295814612,0.0141519290051493,0.0460597652873167,"2014-08-18"
0.0137215178155046,0.000405754551965121,0.00804094426700042,0.0164756477032735,0.00934093515149215,0.0110914756245237,0.00916695569663073,-0.00062547203843577,0.0138358085657302,0.00460314296591413,0.0106091724100104,0.01141842323955,-0.00285021818184372,-0.00526094603731586,"2014-08-19"
0.000397614133675006,0.0028368995034378,-0.00404661698940645,0.0112144324685035,-0.00639580277248797,-0.00841845343797543,0.004389643424902,0.0235013709760392,-0.014398884554141,0.00859265931060094,0.00779342976982011,-0.0175167021067097,-0.00716074113509357,-0.0330212590340619,"2014-08-20"
0.0000993151752624044,0.00725825780211675,-0.00191805574299364,0.00249983707722201,-0.00321325578632603,0.00598864519086462,0.000972800659411188,0.0115466957006332,0.00994763669041809,-0.000296485014549042,0.00576058657307055,-0.0136863101672895,0.0489098804691288,-0.00431338448280449,"2014-08-21"
0.00733051210989055,-0.00968905853105317,-0.00138941444877805,-0.0086637449842466,0,-0.0015489030658955,-0.00764657248488865,0.00301669413812933,0.00431241607843447,0.0150122171570874,0.0708460005994827,0.0123261295503401,-0.023367570797828,0.0103212097232848,"2014-08-22"
0.00216912585462659,0.00202629741571281,-0.00405933933936353,0.0111581603093476,0.00601642244332901,0.000442676788792618,-0.00343560188731296,0.00540696262449103,-0.00305854846759157,0.00362457833989271,-0.00957748563810501,-0.00386412528539992,0.00140016778978502,0.00341682932128151,"2014-08-25"
-0.00642211099481527,0.00444319124774273,-0.00404126393847992,0.0117065098875173,0.0124521739847712,-0.00354858244738088,-0.0118694395304284,0.0213402826072602,-0.00404605949407966,-0.00326978423096769,0.00689831710231203,0.0441051340078134,0.00279420111314277,0.0349148714134109,"2014-08-26"
0.0122154257203948,-0.000402973759625613,-0.0119423880707608,-0.0189793139903354,-0.0176643395506879,-0.00311508995532694,-0.0103352652772672,0.0122418275904557,0.00027962359987832,-0.00976891078098241,-0.00100650164476512,-0.0155926973119023,-0.00647357109915347,0.000823124742539427,"2014-08-27"
0.00117445133512106,0.00201435721516052,-0.00315736189453997,-0.00893588076800844,-0.0103711166525962,0.000222645664580412,-0.00520774136130164,0.0138089090645797,-0.00251889718787979,0.00107383870738342,-0.0218894102539622,-0.0201214375219081,0.0101292426947586,-0.0126968056839476,"2014-08-28"
0.00244222746080203,0.00561762473736938,0.00420755980621701,-0.00046070614851601,0.0129138071531552,0.0121808839232407,0.000505191053845166,0.00456110225170558,0.00739863448255829,0.00510041960527996,0.013631140175999,-0.00180827392788885,0.0107155604692108,0.00305091373581945,"2014-08-29"
0.00777477404190297,-0.00441121732666083,0.00997463128062837,0.0123574664661681,0.0245556973161047,-0.00751242735096014,-0.00658762642269695,0.0363068196628067,0.00277773717829621,-0.00217968396214996,0.0127796985690498,0.0139296552191355,0.0210929412261844,0.00744935025800331,"2014-09-02"
-0.0431241851407846,0.00641027481780165,0.00105603018589262,0.00317901845958835,-0.0111469052976236,-0.00288730441653895,-0.00118674708065658,-0.041439285580823,0.00456655929308969,0.00165615615124093,-0.0137956379356998,-0.0280560900314475,0.000841128868399821,-0.00413171017788105,"2014-09-03"
-0.00832210214951168,-0.00520511967964588,0.00696601220875648,-0.00591176364446122,0.00158117200095642,0.00665037737691954,0.000678443566752396,-0.0237210127519405,0.000414090411372747,-0.00993629905985305,0.000846720082749997,-0.0208679379485384,-0.00336934954369372,-0.0013810038699722,"2014-09-04"
0.00862544299046997,0.00360647444787476,0.00702023160449139,0.00296011457187806,0.0171011960273866,0.0142591163853814,-0.00152722172551645,-0.0207049150282845,0.00920396889333386,0.00634789328206153,0.0122804053613788,0.00397517585013674,0.013076591672851,-0.00860522663528585,"2014-09-05"
-0.00618253083831455,-0.00200195742995524,0.00619153876019585,0.00408455516616923,0.00812118220776181,0.0121245368517098,0.0355304067772697,-0.0278804751051793,0.00354903651509098,0.00764397137017792,0.00915374999414453,0.00790334574209295,-0.00133387294337872,0.00167134785225409,"2014-09-08"
-0.00376893176414894,-0.00361381566130525,-0.014879862029582,-0.0136801426702577,-0.0157870934072672,0.00622085147159801,0.000982899654846658,-0.00246162179613973,-0.0133051991867532,-0.000667836743201811,-0.0116648674825246,-0.0161048792457339,-0.00703162745565233,-0.0176896672928124,"2014-09-09"
0.0302550750584469,0.00281172803828555,0.00359072405641436,0.00275100473144985,0.00986383265142443,0.00170950695812522,0.00228929301643621,-0.0262187963210829,-0.00124347287719306,0.0111688718800966,0.0172819341054931,0.0186485414582243,0.0289779859913626,0.00761963505454499,"2014-09-10"
0.004248447406769,0.00997810734536309,-0.00300573977237351,0.00502408777727226,0.00630832949517401,0.00340970745483826,0.00556930834847913,-0.00507289800621002,0.00124347287719306,-0.00585947383321006,0.00836684927135423,0.00896659414213197,-0.00720731241359474,0.00364813277566611,"2014-09-11"
0.00226511993557121,-0.000794459316181495,-0.00990524835026863,-0.00639891810785276,-0.00566275396987059,-0.00640338348204628,0.00521315322787741,0.0364361507583255,-0.0200842845412419,-0.0104582847773598,-0.0325447798905847,-0.0273799086440754,-0.0102447025764629,-0.0235238801002389,"2014-09-12"
-0.000294808995304319,-0.00398259248323685,-0.00438747144652307,-0.0057476220286099,-0.0381474825630219,-0.00989862111847817,-0.00195155000200753,-0.00867410726900975,-0.0100532770802522,-0.0402493581928125,-0.0287641866284742,-0.040322152709352,-0.00951172858222282,-0.0569391469973946,"2014-09-15"
-0.00760605694403793,0.00636427835577713,0.0118816061671172,0.00483032195099531,0.0199130430023997,0.011182790187561,0.00438627444914319,-0.00436546641356728,0.00652494107696455,-0.00183679058417763,0.000694580952067092,0.00586077036054178,-0.00251826089458351,0.00454344348600699,"2014-09-16"
0.00711333876911224,-0.000396520769264885,0.00827675061643784,0.00981842081189566,0.00458985094304687,-0.00514584064386181,0.0035598335115794,-0.0519513427894971,-0.0497095765128739,-0.00522257797343606,-0.00278115676400859,0.0118602787367603,-0.00471792651438463,0.0826197165999352,"2014-09-17"
0.00206520365166574,0.000396520769264885,0.00766588724317296,0.0197982098779854,0.00743012860601233,0.00343350093107064,0.00209764566189952,0.0513261365145699,0.00902307105535538,0.00980818583533072,0.00364867198909202,0.0164661545285809,-0.00389201255179561,0.052308370564162,"2014-09-18"
-0.00818741850292959,-0.000793397904777837,0.0114903855550734,-0.00223018914802253,0.0117489394934376,0.0178346974311121,-0.00258202824770359,0.00561276750446416,-0.0143866207968806,-0.00325144188846416,0.0100087431443416,-0.0111866268921674,-0.0172726049633649,-0.0208118180934278,"2014-09-19"
0.000990227041169689,-0.0091689058519413,-0.0147199240461626,-0.00649549577919606,-0.0143496814570661,-0.0097269779643292,-0.00323731732206678,-0.0802500296149482,0.00387646986130008,-0.0327475445448604,-0.0159228350723595,-0.0323510645452183,-0.0128474808053314,-0.012752885536663,"2014-09-22"
0.015513189184337,-0.0108715967920445,-0.010680462031786,-0.00405319456158848,0.019215212723819,-0.0106814545952156,-0.00178522208972964,-0.0183616445744006,0.00874150283217912,0.00252627665771055,-0.008937206893461,-0.00272312605718605,-0.0204773631660524,0.0114039244164128,"2014-09-23"
-0.00870892928816547,0.0112723296866402,0.0117354302104675,0.00157848919588366,0.00318816819281764,0.0111063562410099,0.00372848139083048,-0.00274911657958032,0.0181264700835033,0.0148919239859415,0.0148512988214788,0.0254541618211399,0.00444876064254451,0.0394386924609389,"2014-09-24"
-0.0388786660791482,-0.0177708235040672,-0.0222355484839496,-0.00496858084119278,-0.0169495541624807,-0.0223379302125348,0.00709479228089549,0.0384793529975451,-0.0193073090554705,-0.0158160334829933,-0.0306416243825449,-0.0192759635196964,-0.0217185408887088,-0.0353972559455515,"2014-09-25"
0.0290023186561359,0.0185711055174438,0.00354118150418614,0.0074432862068976,0.0201275902332272,0.0080044191371762,0.0187813640348287,0.013811492489086,0.00955400119962757,0.0117906572370146,0.0113799806871961,0.0100503320942531,0.00975085830505407,0.0075007743731148,"2014-09-26"
-0.00637276387457408,0.00478848877252025,-0.00128306023812019,0.0100614680892646,0.0026617555895827,0.000646493035880713,-0.00379172390252158,-0.00261620606667101,0.0125019886664397,0.00180339847962241,0.0117761825537768,0.00946722430997982,-0.00341988483554267,0.00346336443022066,"2014-09-29"
0.00637276387457408,0.00958113202967015,0.00173348181600463,-0.00423580429661374,0.000506212555679397,-0.00172433917439196,0.00158164426072371,-0.0983270238911449,-0.000433477046064112,0.00359706944900307,0.00522830123430751,-0.0344098261833987,-0.00651244076209068,-0.0201484325864572,"2014-09-30"
-0.0157060551215791,-0.00557799752632793,-0.0158692997945065,-0.0159897565334113,-0.0320099030528063,-0.00997196254144317,-0.0149659863732725,0.0200291670344264,-0.0241363502834986,-0.0278226213709472,-0.0140033663873407,-0.0230185908022986,0.000725671671668593,-0.00108599252902319,"2014-10-01"
0.00723347985282174,0.00119812012668108,0.00318003371403597,0.00791433651457307,0.00689970533152096,-0.00305488541340981,-0.0212377285539755,-0.0106799373953295,-0.00713232388097129,0.0251594433464915,-0.00158772465982882,0.039387999502225,0.00217399910590821,0.0328686770461983,"2014-10-02"
-0.00280696773967071,0.00992644160496514,0.00908020000281251,0.0111984174261677,0.00465960719332958,0.00718580047924444,0.0044142422947675,0.0184401005281565,0.0197851423048903,0.0210227460305061,0.0316273054128686,0.0466206139870233,0.00523413720438093,0.0246669842984732,"2014-10-03"
0,-0.0119239076517865,0.00359177395227617,-0.00334631513442041,0.00154832440205865,0,0.00325728140013748,0.00630478355743103,-0.0107299237511302,0.00853726725556925,-0.00274066375234483,-0.0319683747371484,-0.00995036388318571,-0.0126470047494145,"2014-10-06"
-0.00877137674532635,-0.0149045332694628,-0.0238555746546769,-0.022142681011815,-0.0165099187940454,-0.0122245358014439,-0.0168898899190073,-0.0225999979018283,-0.0255944393741858,-0.0157222536478017,-0.0241310103361885,-0.0215642043739841,-0.0185342373498751,-0.0257841049551906,"2014-10-07"
0.0205466795017282,0.000811243210262269,0.0154196239847035,0.0225893555831811,0.0159940441756543,0.0270842862694951,0.0181898952599262,0.00569819690789153,0.0303121203072338,0.0229884407978282,0.0172463409988257,0.0379146600541858,0.0250584114847174,0.0463503631234494,"2014-10-08"
0.0021805574465561,-0.0192431268343181,-0.0205057356398055,-0.00358006713894143,-0.0209874480069576,-0.0200804942388988,-0.0183552482383642,-0.0107105952156421,-0.0348706362713234,-0.0112872983220997,-0.0133880195000495,-0.0305108935640042,-0.0202543105775446,-0.0273423673858377,"2014-10-09"
-0.00287513065341516,-0.0357704572892783,-0.029657427593778,-0.00719917564135386,-0.040322622225311,-0.0405044306406195,-0.0235972744472019,-0.0568628159274667,-0.0367626145944637,-0.0208829551968828,-0.0421867842790373,-0.00418870078439415,-0.00647249711901443,-0.0110440769150126,"2014-10-10"
-0.00917541129263055,-0.0177227409768586,-0.0209342473753673,0.00607770404458874,0.00109656214995635,-0.00866748809461848,-0.00935779387496094,-0.000760180440555036,-0.0257676190500051,-0.0303168948334527,-0.028520468568622,0.000493716565217017,-0.00018539955181307,-0.0146493293876171,"2014-10-13"
-0.0106766950022386,0.0056535304427241,0.00883171429727314,0.0180143118558629,0.00818668097872344,0.00183089215022036,0.00392361206414993,0.00303701619062524,-0.0130550031047711,0.0237479389053208,-0.00962722523622395,0.0115324847867369,0.00794742627268219,-0.0140505001146844,"2014-10-14"
-0.0123289179273081,-0.0043460798341628,-0.0148134089171346,-0.0137594476915224,-0.00517708602176814,-0.0117309860322954,0.00999595060993697,0.0128063438610986,0.0212894619355835,-0.0011807795610741,0.00699367612100499,0.0121242993350594,0.00989189987131933,0.0089395644200021,"2014-10-15"
-0.0132096346515027,-0.00611644186641369,-0.0104691667075709,-0.0105584359284947,-0.00795398935106117,-0.0111681712315805,-0.00236263860802,0.0214744077458451,0.0107158480455052,-0.215294249062894,0.014585127395081,-0.00265477666975578,-0.00511677472739969,0.00242414496868459,"2014-10-16"
0.0145415054303091,0.0186682021784588,-0.0257622317821098,0.0033817741797364,0.0446971670586436,0.0206100684613091,0.0268412852469861,0.0324352187910208,0.0260651601485389,-0.0128273218403612,0.0321489264227499,-0.017552893682327,0.000549417344033909,0.000537935963094149,"2014-10-17"
0.0211728926468266,-0.0138592109206064,0.0187406629440297,0.0145597052809991,0.0130806317652787,0.0102612387127818,0.0075388396581304,-0.00212988692444638,0.00247683819948907,0.00594718771712399,0.00716459650304735,0.0324248138359442,0.0274534965794291,0.00643265905895118,"2014-10-20"
0.0268028413171768,0.0249798424758927,0.0108844118062166,0.00399497628132783,0.0223602929465976,0.0179857094939924,0.0184411864094813,0.00212988692444638,0.0266967268439489,0.0186710186886554,0.0213657442209749,0.0483365881006432,0.019407734379489,0.0302615248692453,"2014-10-21"
0.00506171518409104,-0.010690838509273,0.0116498840149908,-0.00934667805603295,-0.00407487746139701,-0.0112031159934247,-0.0122561646567436,0,-0.0211462869551671,0.0233862047042575,-0.0174469429270401,-0.0285339572426544,-0.0163836347319837,-0.0217485792437895,"2014-10-22"
0.017708240243826,0.0132395403885055,0.0209353384175133,0.00823820016571508,0.0210852850427878,0.0143179061636856,0.0100096288971585,0.0168781038097299,0.013439378508366,0.0221472143407357,0.0285658791327137,0.0285339572426544,0.0127073712047885,0.0282077152042119,"2014-10-23"
0.00371316403568223,0.00887011764247259,-0.00775083009818189,0.00839038634044531,0.00784021509689037,0.0243566169393987,0.0051275427677786,-0.0133383676094021,0.0164000360400633,0.00515583750163451,0.0287801663003755,-0.0176226194490718,-0.001755334430662,0.0148263964358604,"2014-10-24"
-0.00104559713726005,-0.000841381435753963,0.00183238650675399,0.00875709207405295,-0.00484622752822794,-0.00478076119161708,0.00366900121801228,0.0112441648183954,0.000298368294212814,-0.0147042106021265,-0.00775196135565004,-0.00486062522846087,0.0186238849601414,-0.000253732303327592,"2014-10-27"
0.0153883679936437,0.0129629362001933,0.0149221873088585,0.0382723293395517,0.00608505916999746,0.0125544517471625,0.019864946212472,0.0166323895182456,0.0197939099394588,0.0178160868759343,0.0401247157512765,0.0242964368070195,0.0238553457347077,0.0373642453245298,"2014-10-28"
0.00560539852534525,0.00124566907918533,0.000783055366413876,-0.00758014169801147,-0.0627160235860496,0.00279232034707499,-0.00187477701206973,0.0197351473525234,-0.00645640440231521,-0.0212484415028609,-0.00914288097214744,0.00766979065869622,0.0127155874873264,0.00463468625251462,"2014-10-29"
-0.00335978646194768,-0.000830514837219631,0.00178241782220612,0.0588947377612801,-0.0233390601074968,-0.0123018523812717,0.00218715279198456,-0.0142519783496442,0.009377349149986,0.0024038987743964,0.0122260873319426,0.00604909330546555,0.0202426121443926,0.0346800446848325,"2014-10-30"
0.00948941260697467,0.0160666791497239,0.0158108320002408,0.0210991439067989,0.0118042586274072,0.019355562519249,0.00653290219739144,0.0102008037298167,0.022352982377071,0.0356615939712048,0.0361188001084702,0.00401249541303805,0.0148772587661403,0.01470093585875,"2014-10-31"
0.0128797760178045,0.00448494081648709,-0.00692810722948556,-0.0147422606263912,-0.0149126246716467,0.0103824259290795,0.00278689127521048,0.00942748078214573,-0.002999346315681,-0.0111626978862018,-0.00627061970263565,-0.0222706691816503,0.00256498574847086,-0.0334463158555405,"2014-11-03"
-0.00733967032378757,0.0121310427549828,-0.00200125587471911,0.00533229752901088,0.0251283589203828,0.00273638702310874,0.0316517627198536,0.00133968020985087,0.0164565496376969,-0.01460109342311,-0.00031457153118275,0.0117595309418297,-0.00352838523927268,-0.0259628726146426,"2014-11-04"
0.00239166564745563,0.0107935321602373,-0.014890771148397,0.000590430659078933,-0.0123515785133685,0.00607790320483614,-0.0350589503638261,-0.0127990287804942,0.00421234892189304,-0.00628966252511365,-0.0264599410812236,-0.0108500057326162,-0.0178317455260837,-0.0101297924514974,"2014-11-05"
0.0028556652519236,0.00436463424763733,-0.00713261815908828,0.000983693842366851,0.00572991498817021,0.0173990559023909,-0.0162655893341377,-0.0115924838518944,0.0101763716608545,0.00764718467777392,0.0188805657348246,0.0142166686555907,0.00992778897778379,0.0595285029318435,"2014-11-06"
0.00284800151397446,0.00276719761265376,-0.00190204322256937,-0.0170567645281934,0.00450744945193993,-0.000410673728947319,0.0112887633871281,0.0303975690022327,-0.00695897047209293,0.0022412113963739,0.0138519617431845,0.132045844314725,0.130246530547099,0.0072269239890006,"2014-11-07"
-0.00165255709595025,-0.00713183186029109,0.0119064186719764,0.0069767942229455,-0.00796814946559365,0.00430445382462796,-0.00312293267360442,0.0151868716249575,0.00139565238726203,0.00806300298375007,0.00747543948993723,0.0492295070133841,0.00552926533706621,0.0387292315692958,"2014-11-10"
0.00796219317857627,0,0.00510119089665784,0.0220048127900765,-0.00521355887232744,-0.000408987016114803,-0.0061182880918409,-0.000655604598876813,0,-0.012262763320642,-0.00606957596464675,-0.00675172505602095,0.0155715530943565,0.0238474937533573,"2014-11-11"
0.0140303380875229,-0.00159169452154728,-0.00543004096628241,0.0192463207549816,0.00147325559363765,-0.00184360143950846,0.00235759832717797,0.0143231301867099,-0.00405273819882179,0.00341851276897653,-0.00453723856423327,0.0162392546818961,-0.00125343210089301,0.0123605536433082,"2014-11-12"
0.0140138876126956,0.0224463876502274,-0.00353255144002818,-0.00611842225729786,-0.00631003257481133,0.0168721396173419,0.0113948182282018,-0.0328545437070793,0.00433169891345031,-0.0116605103185212,-0.00961168053398787,-0.00706055061662658,0.000835653992040442,-0.012797054240905,"2014-11-13"
0.0119826715945566,0.0246167519756129,-0.00179854459074669,-0.0152674990976811,0.00844901780674512,-0.000604636096287248,0.0126465698844456,-0.0168410163563193,-0.00419174922887233,0.0173235894796631,0.0118046543031003,-0.0169240880501067,-0.00516567928622269,-0.0140693287470777,"2014-11-14"
-0.00166536369298287,0.00568280580343261,-0.0145990474116702,0.00659908952770039,-0.00858373578626548,-0.00242363637680532,0.00229644884438862,-0.0102425244658058,-0.0205113203245615,-0.012774243447367,-0.0221493241820987,-0.0189533356628102,0.000979553321611704,-0.00934166440868278,"2014-11-17"
0.0128998120050983,0.00489948472454449,-0.00276237500723919,0.00116035876652543,0.00134605590418868,-0.00837674336741712,0.00913234143386266,-0.0055058116400426,0.0122160694130331,-0.000288621089358454,-0.000640056046440129,-0.00290335098403105,0.00376849276528457,0.00401428515345392,"2014-11-18"
